"Id","BldgType","MasVnrType_clean","MasVnrArea_clean_scale","ExterQual","CentralAir","1stFlrSF_scale","GrLivArea_scale","KitchenQual_clean","GarageArea_clean_scale","PavedDrive","WoodDeckSF_scale","OpenPorchSF_scale","MSSubClass_agrup","MSZoning_agrup","Condition1","HouseStyle","antiguedad_scale","reforma_scale"
2567,"2fmCon","None",-0.561396796481775,"TA","Y",-0.995903197201631,-0.269882766172833,"TA",0.255629534304979,"Y",-0.72938168744377,-0.701387254549797,"190","RL","Norm","1.5Fin",0.998937431357524,1.59309223379629
2568,"1Fam","BrkFace",1.82904036873351,"TA","Y",1.01330995127756,0.152304863005933,"TA",0.494900418379374,"Y",-0.72938168744377,0.387409742600317,"20","RL","Norm","1Story",0.373733228913247,1.11984192449369
2569,"1Fam","None",-0.561396796481775,"TA","Y",0.83248076791443,0.00402432983095211,"TA",0.366062250031623,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.110489354199867,0.741241677051609
2570,"Twnhs","None",-0.561396796481775,"TA","Y",-1.576063493825,-0.908312839565114,"TA",-0.0480604339432924,"Y",0.679676725382898,-0.701387254549797,"160","RM","Norm","2Story",-0.284376457870203,0.173341305888491
2571,"1Fam","None",-0.561396796481775,"TA","Y",1.31469192354943,0.399439084964236,"Gd",0.715765849832662,"Y",0.460489861165416,-0.701387254549797,"20","RL","Norm","1Story",-0.77795872295779,-0.583859188995667
2572,"TwnhsE","None",-0.561396796481775,"TA","Y",-0.342908923945895,-0.959799135806427,"TA",0.168203634354719,"Y",0.327412122176231,-0.701387254549797,"120","RM","Norm","1Story",-0.547620332583583,-0.205258941553588
2573,"1Fam","BrkFace",3.12315410593043,"TA","Y",1.35487618651902,0.432390314558676,"TA",0.701961760366832,"Y",-0.72938168744377,1.41813756656909,"20","RL","Norm","1Story",0.0117729011823495,0.59926658426083
2574,"1Fam","None",-0.561396796481775,"Gd","Y",3.94173811518597,2.55362571970077,"Gd",1.0056517286151,"Y",0.961488407948231,0.227719516351634,"20","RL","Norm","1Story",-0.481809363905238,-0.110608879693068
2575,"1Fam","None",-0.561396796481775,"TA","Y",-1.09636385462559,-0.558206025124185,"Gd",1.13909126011813,"Y",-0.72938168744377,-0.701387254549797,"50","RM","Norm","1.5Fin",1.0318429156967,1.59309223379629
2576,"1Fam","None",-0.561396796481775,"Gd","Y",-0.553876304536209,0.236742388841687,"TA",-2.17389021168119,"N",-0.72938168744377,-0.701387254549797,"50","RM","Artery","1.5Fin",1.52542518078428,-0.915134405507486
2577,"1Fam","None",-0.561396796481775,"TA","Y",-0.538807205922615,0.704237958712808,"Gd",-2.17389021168119,"Y",0.632708111622009,-0.701387254549797,"70","RM","Norm","2Story",1.59123614946263,-0.725834281786446
2578,"1Fam","None",-0.561396796481775,"TA","Y",-0.855258276808087,-1.37992731313554,"TA",-1.71375389615351,"N",-0.72938168744377,-0.701387254549797,"30","RM","Artery","1Story",1.6241416338018,1.59309223379629
2579,"1Fam","None",-0.561396796481775,"TA","Y",-1.29728516947351,-1.32020320949562,"TA",-0.995941243930321,"N",-0.353632777356659,-0.701387254549797,"50","RM","Norm","1.5Fin",1.06474840003587,1.59309223379629
2580,"2fmCon","None",-0.561396796481775,"TA","N",-0.307747693847509,1.03992861020617,"TA",-2.17389021168119,"N",-0.72938168744377,-0.701387254549797,"190","OTHER","Feedr","2Story",2.51258971095946,-1.05710949829827
2581,"1Fam","None",-0.561396796481775,"TA","Y",-0.209798552859148,-0.850648187774843,"TA",1.13909126011813,"Y",-0.72938168744377,5.74429096857888,"20","OTHER","Norm","1Story",0.472449681930764,0.173341305888491
2582,"1Fam","None",-0.561396796481775,"Gd","Y",-0.390627736222275,-0.998928720949825,"Gd",-1.17999577014139,"N",0.476146065752379,-0.701387254549797,"30","OTHER","Norm","1Story",1.36089775908842,-1.10443452922853
2583,"TwnhsE","Stone",2.11159795327432,"Gd","Y",1.17655851959149,0.286169233233347,"Gd",0.103784550180843,"Y",0.233474894654453,-0.701387254549797,"120","RM","Norm","1Story",-1.13991905068869,-1.10443452922853
2584,"1Fam","None",-0.561396796481775,"TA","Y",0.357804161586222,-0.385212069753374,"Gd",0.0623722817833517,"Y",-0.071821094791325,-0.701387254549797,"OTHERS","RL","Norm","SFoyer",-0.25147097353103,0.220666336818751
2585,"1Fam","BrkFace",0.376694384193725,"Gd","Y",0.591375190096928,-0.19368304773569,"Gd",0.816995839248753,"Y",0.58573949786112,0.0099601169216108,"20","RL","Norm","1Story",-1.008297113332,-0.867809374577226
2586,"1Fam","None",-0.561396796481775,"Gd","Y",0.63407096950211,-0.158672366291597,"Gd",0.476494965758267,"Y",-0.72938168744377,1.38910297997842,"20","RL","Norm","1Story",-1.008297113332,-0.867809374577226
2587,"1Fam","None",-0.561396796481775,"TA","Y",0.80736560355844,-0.0165701886655731,"TA",0.154399544888888,"Y",0.16302197401312,-0.38200680205243,"20","RL","Norm","1Story",-0.6463367856011,-0.394559065274627
2588,"1Fam","Stone",-0.278839211940962,"TA","Y",-0.599083600376991,-1.16986322447098,"TA",-0.51739947578153,"Y",0.773613952904676,0.518065382258331,"80","RL","Norm","SLvl",-0.11984903617434,0.40996646053979
2589,"1Fam","None",-0.561396796481775,"TA","Y",-0.327839825332301,-0.947442424708512,"TA",0.255629534304979,"Y",0.781442055198157,-0.701387254549797,"OTHERS","RL","Norm","SFoyer",-0.086943551835168,0.45729149147005
2590,"TwnhsE","BrkFace",1.42780859868555,"Gd","Y",0.865130481577217,0.0307972038764349,"Gd",0.182007723820549,"Y",1.14936286299179,-0.701387254549797,"120","RL","Norm","1Story",-0.51471484824441,-0.157933910623328
2591,"1Fam","BrkFace",6.35561287307734,"TA","Y",2.81909026847323,1.63305074290609,"Gd",-0.0526617970985692,"Y",1.41551834097016,-0.701387254549797,"20","RL","Norm","1Story",0.439544197591592,-0.536534158065407
2592,"1Fam","None",-0.561396796481775,"Gd","Y",1.33729557146983,0.417974151611108,"Gd",-0.181499965446321,"Y",0.0534285419043788,-0.135212816031738,"20","RL","Norm","1Story",-1.13991905068869,-1.10443452922853
2593,"1Fam","None",-0.561396796481775,"Gd","Y",1.02335601701995,0.160542670404544,"Ex",0.135994092267781,"Y",0.303927815295786,-0.701387254549797,"20","RL","Norm","1Story",-1.13991905068869,-1.10443452922853
2594,"1Fam","None",-0.561396796481775,"TA","Y",0.209624691885882,-0.506719728882873,"Gd",0.255629534304979,"Y",1.08673804464394,-0.701387254549797,"20","RL","Norm","1Story",-0.448903879566065,-0.0632838487628082
2595,"1Fam","BrkFace",-0.075397751071576,"Gd","Y",0.390453875249009,-0.358439195707891,"Gd",-0.00664816554580088,"Y",1.27461249968749,-0.294903042280421,"20","RL","Norm","1Story",-0.975391628992825,-0.820484343646966
2596,"1Fam","BrkFace",4.44552360158144,"Gd","Y",1.92247890096439,0.897826432580145,"Gd",1.01025309177038,"Y",0.844066873546009,0.227719516351634,"20","RL","Norm","1Story",-1.008297113332,-0.867809374577226
2597,"1Fam","BrkFace",0.585786996753927,"Gd","Y",0.840015317221227,0.0102026853799097,"TA",0.453488149981883,"Y",-0.72938168744377,-0.193281989213077,"20","RL","Norm","1Story",-0.810864207296963,-0.583859188995667
2598,"1Fam","BrkFace",-0.0301885375450459,"Gd","Y",-0.0264578530604226,2.05935727578417,"Gd",-0.0940740654960608,"Y",0.390036940524083,-0.236833869099082,"60","RL","Norm","2Story",-1.04120259767117,-0.962459436437746
2599,"1Fam","BrkFace",0.806181912695762,"Ex","Y",1.67635029027569,0.696000151314198,"Ex",2.11458024903682,"Y",0.523114679513268,-0.178764695917742,"20","RL","PosA","1Story",-1.13991905068869,-1.10443452922853
2600,"1Fam","None",-0.561396796481775,"TA","Y",2.20376874175148,1.12848503974123,"TA",2.616128832962,"N",3.05159172030779,3.16021276200928,"20","RL","Artery","1Story",0.604071619287454,1.45111714100551
2601,"TwnhsE","BrkFace",0.195857530087605,"TA","Y",-0.553876304536209,-1.13279309117724,"TA",-0.0572631602538461,"Y",-0.72938168744377,-0.120695522736403,"120","RM","Norm","SFoyer",-0.810864207296963,-0.631184219925927
2602,"Twnhs","None",-0.561396796481775,"TA","Y",-1.53336771441981,-0.811518602631445,"TA",-1.00974533339615,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.021132583156823,0.55194155333057
2603,"Twnhs","None",-0.561396796481775,"TA","Y",-1.5735519773894,-1.0174637875967,"TA",-0.80728535456397,"Y",0.147365769426157,0.706790195097684,"OTHERS","RM","Norm","SLvl",0.044678385521522,0.64659161519109
2604,"TwnhsE","BrkFace",0.506670873082499,"TA","Y",-1.53336771441981,-0.811518602631445,"TA",-2.17389021168119,"Y",-0.72938168744377,0.227719516351634,"160","RM","Norm","2Story",0.044678385521522,0.64659161519109
2605,"Twnhs","None",-0.561396796481775,"TA","Y",-1.53336771441981,-0.811518602631445,"TA",-0.857900349272016,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.152754520513513,0.362641429609531
2606,"1Fam","BrkFace",0.252369046995767,"TA","Y",-0.373047121173082,-0.984512558002257,"Gd",0.945834007596504,"Y",0.844066873546009,0.256754102942303,"OTHERS","RL","Norm","SFoyer",-0.185660004852685,0.315316398679271
2607,"1Fam","None",-0.561396796481775,"TA","Y",0.500960598415364,-0.26782331432318,"TA",0.255629534304979,"Y",10.4178359784739,-0.701387254549797,"80","RL","Norm","SLvl",-0.185660004852685,0.315316398679271
2608,"1Fam","None",-0.561396796481775,"TA","Y",1.30464585780704,0.391201277565626,"Gd",0.918225828664843,"P",4.67200889505846,0.60516914203034,"20","RL","Norm","1Story",-0.185660004852685,-0.489209127135147
2609,"1Fam","None",-0.561396796481775,"TA","Y",-1.10640992036799,-0.111304973749589,"TA",0.269433623770809,"Y",-0.72938168744377,1.27296463361574,"60","RL","Norm","2Story",-0.185660004852685,0.315316398679271
2610,"1Fam","None",-0.561396796481775,"TA","Y",-0.905488605520067,-1.42111635012859,"TA",-2.17389021168119,"Y",0.280443508415342,-0.701387254549797,"OTHERS","RL","Norm","SFoyer",0.0117729011823495,0.59926658426083
2611,"1Fam","None",-0.561396796481775,"TA","N",1.13386274018631,0.251158551789254,"TA",-0.130884970738275,"Y",0.460489861165416,-0.149730109327073,"20","RL","Norm","1Story",0.340827744574074,1.07251689356343
2612,"1Fam","None",-0.561396796481775,"TA","Y",0.0539106728787449,-0.634405743561329,"TA",0.135994092267781,"Y",-0.72938168744377,-0.0626263495550635,"20","RL","Norm","1Story",-0.152754520513513,-0.915134405507486
2613,"1Fam","None",-0.561396796481775,"TA","Y",-0.855258276808087,-1.37992731313554,"TA",-0.959130338688106,"Y",1.85389206940512,-0.701387254549797,"20","RL","Norm","1Story",-0.38309291088772,0.0313662130977115
2614,"1Fam","None",-0.561396796481775,"TA","Y",-0.67694060988056,-1.23370623181021,"TA",-0.848697622961462,"Y",0.366552633643638,-0.701387254549797,"20","RL","Norm","1Story",-0.415998395226893,-0.0159588178325483
2615,"1Fam","Stone",-0.40316454913892,"TA","Y",0.342735062972628,-0.397568780851289,"TA",-0.0940740654960608,"Y",1.46248695473105,-0.701387254549797,"20","RL","Norm","1Story",0.571166134948282,1.40379211007525
2616,"1Fam","BrkFace",0.817484216077394,"TA","Y",-0.332862858203499,-0.951561328407817,"Gd",-0.733663544079541,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.505355166269937,1.30914204821473
2617,"1Fam","Stone",1.14525101414474,"TA","Y",1.60853934651452,0.64039495137358,"TA",2.2572225068504,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.472449681930764,1.26181701728447
2618,"1Fam","Stone",4.5359420286345,"TA","Y",0.58635215722573,-0.197801951434995,"Ex",0.356859523721069,"Y",-0.72938168744377,2.04238117826849,"20","RL","Norm","1Story",0.472449681930764,1.26181701728447
2619,"1Fam","BrkFace",1.89120303733249,"TA","Y",1.74416123403686,0.751605351254816,"TA",0.154399544888888,"Y",-0.72938168744377,1.41813756656909,"20","RL","Norm","1Story",0.0775838698606944,0.69391664612135
2620,"1Fam","None",-0.561396796481775,"TA","Y",-0.862792826114884,0.0802240482680953,"TA",-0.333344949570456,"Y",2.56624937811194,0.343857862714313,"60","RL","Norm","2Story",-0.843769691636135,-0.678509250856187
2621,"1Fam","None",-0.561396796481775,"TA","Y",-0.943161352054052,0.380904018317363,"TA",-0.227513596999089,"Y",-0.72938168744377,0.518065382258331,"60","RL","Norm","2Story",-0.77795872295779,-0.536534158065407
2622,"1Fam","None",-0.561396796481775,"TA","Y",-0.842700694630093,0.597146462530878,"TA",-0.135486333893552,"Y",1.50945556849194,0.982618767709046,"60","RL","Norm","2Story",-0.810864207296963,-0.583859188995667
2623,"1Fam","BrkFace",0.659251968734539,"Gd","Y",-0.207287036423549,1.1902685952308,"Gd",0.251028171149702,"Y",-0.72938168744377,1.02617064759505,"60","RL","Norm","2Story",-1.10701356634952,-1.00978446736801
2624,"1Fam","BrkFace",0.840088822840659,"Gd","Y",1.36492225226141,1.49506746897938,"Gd",1.3829635073478,"Y",1.12587855611134,-0.149730109327073,"60","RL","Norm","2Story",-1.10701356634952,-1.05710949829827
2625,"1Fam","None",-0.561396796481775,"Gd","Y",2.31678698135343,2.47330709756432,"Gd",0.669752218279894,"Y",0.58573949786112,-0.527179735005779,"160","RL","Norm","2Story",-0.745053238618618,-0.489209127135147
2626,"1Fam","BrkFace",0.0715321928896469,"TA","Y",0.031307024958354,-0.652940810208201,"TA",-0.324142223259903,"Y",-0.72938168744377,-0.323937628871091,"20","RL","Norm","1Story",-0.712147754279445,-0.489209127135147
2627,"TwnhsE","None",-0.561396796481775,"TA","Y",0.119210100204318,-0.580859995470363,"TA",-0.0526617970985692,"Y",0.209990587774009,0.314823276123643,"120","RL","Norm","1Story",-0.51471484824441,-0.157933910623328
2628,"1Fam","BrkFace",2.82929421800799,"Gd","Y",0.646628551680105,2.70190625287575,"Ex",0.90902310235429,"Y",0.695332929969861,-0.164247402622408,"60","RL","Norm","2Story",-1.10701356634952,-1.05710949829827
2629,"1Fam","BrkFace",3.17966562283859,"Ex","Y",0.932941425338389,3.92110174787004,"Ex",1.31394306001865,"Y",0.867551180426454,-0.207799282508412,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
2630,"1Fam","BrkFace",0.478415114628418,"Gd","Y",-0.136964576226778,2.03258440173868,"Gd",0.932029918130674,"Y",1.19633147675268,-0.135212816031738,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
2631,"1Fam","Stone",3.58654854457737,"Ex","Y",1.74164971760126,2.4959610679105,"Ex",1.21271307060256,"Y",1.2276438859266,-0.701387254549797,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
2632,"1Fam","BrkFace",2.54673663346717,"Gd","Y",0.58635215722573,2.69572789732679,"Ex",0.863009470801521,"Y",1.39986213638319,0.779376661574358,"60","RL","Norm","2Story",-1.10701356634952,-1.05710949829827
2633,"TwnhsE","BrkFace",0.738368092405966,"Gd","Y",1.4000834823598,0.469460447852421,"Gd",0.205014539596934,"Y",0.491802270339342,0.09706387669362,"120","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
2634,"1Fam","BrkFace",1.81208691366106,"Ex","Y",2.11837718294111,1.05846367685304,"Ex",1.14829398642868,"Y",2.01828221756823,0.779376661574358,"20","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
2635,"1Fam","BrkFace",0.17325292332434,"TA","Y",-0.136964576226778,-0.79092408413492,"TA",0.504103144689928,"Y",0.366552633643638,-0.38200680205243,"OTHERS","RL","Norm","SFoyer",-0.284376457870203,0.173341305888491
2636,"1Fam","BrkFace",-0.177118481506269,"TA","Y",-0.531272656615818,0.763962062352732,"TA",0.0439668291622443,"Y",2.40185922994883,0.822928541460363,"60","RL","PosA","2Story",-0.218565489191858,0.267991367749011
2637,"1Fam","Stone",0.862693429603924,"Gd","Y",-0.184683388503159,-0.830053669278318,"TA",0.568522228863804,"Y",2.74629573086201,-0.701387254549797,"OTHERS","RL","Norm","SFoyer",-0.152754520513513,0.362641429609531
2638,"1Fam","None",-0.561396796481775,"Gd","Y",-0.493599910081834,1.71336936504254,"Gd",0.315447255323578,"Y",-0.72938168744377,2.86986689610258,"60","FV","RRAn","2Story",-1.10701356634952,-1.05710949829827
2639,"1Fam","BrkFace",0.840088822840659,"TA","Y",-0.119383961177585,0.801032195646477,"Gd",0.0577709186280748,"Y",-0.353632777356659,-0.294903042280421,"80","RL","Norm","SLvl",-0.11984903617434,-0.773159312716706
2640,"1Fam","BrkFace",0.433205901101888,"TA","Y",-0.134453059791179,-0.788864632285268,"TA",-0.0480604339432924,"Y",1.57990848913327,0.518065382258331,"20","RL","Norm","1Story",-0.086943551835168,0.45729149147005
2641,"1Fam","None",-0.561396796481775,"TA","Y",-0.709590323543346,-1.26047910585569,"TA",0.476494965758267,"Y",-0.236211242954436,-0.701387254549797,"20","RL","Norm","1Story",0.0117729011823495,0.59926658426083
2642,"TwnhsE","None",-0.561396796481775,"Gd","Y",0.6591861338581,-0.138077847795072,"Gd",0.324649981634131,"Y",0.804926362078602,0.285788689532973,"120","OTHER","Norm","1Story",-1.008297113332,-0.867809374577226
2643,"TwnhsE","BrkFace",2.34329517259779,"TA","Y",-1.58610955956739,-0.811518602631445,"TA",-0.149290423359383,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.0540380674959955,0.50461652240031
2644,"TwnhsE","BrkFace",0.568833541681478,"TA","Y",-0.983345615023636,-0.249288247676308,"Gd",-0.149290423359383,"Y",-0.72938168744377,-0.178764695917742,"160","RM","Norm","2Story",-0.0540380674959955,0.50461652240031
2645,"Twnhs","BrkFace",1.58604084602841,"TA","Y",-1.66396656907096,-0.939204617309901,"TA",-0.959130338688106,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.021132583156823,0.55194155333057
2646,"Twnhs","BrkFace",2.28678365568962,"TA","Y",-1.69159324986255,-1.10807966898141,"TA",-0.959130338688106,"Y",-0.72938168744377,-0.701387254549797,"160","RM","Norm","2Story",-0.021132583156823,0.55194155333057
2647,"Twnhs","BrkFace",2.28678365568962,"TA","Y",-1.58610955956739,-0.811518602631445,"TA",-0.959130338688106,"Y",2.02611031986171,-0.701387254549797,"160","RM","Norm","2Story",-0.021132583156823,0.55194155333057
2648,"TwnhsE","None",-0.561396796481775,"TA","Y",-0.219844618601544,-0.858885995173453,"TA",-0.149290423359383,"Y",-0.72938168744377,0.09706387669362,"120","RL","Norm","1Story",-0.11984903617434,0.40996646053979
2649,"1Fam","None",-0.561396796481775,"TA","Y",0.578817607918933,-0.203980306983952,"TA",-0.79348126509814,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",0.143394838539039,0.40996646053979
2650,"Twnhs","None",-0.561396796481775,"TA","Y",-0.25500584869993,-0.887718321068589,"TA",-0.70605536514788,"Y",-0.72938168744377,-0.280385748985086,"120","RL","Norm","1Story",-0.152754520513513,0.362641429609531
2651,"Twnhs","None",-0.561396796481775,"TA","Y",-0.757309135819727,-0.0618781293579285,"TA",-0.0572631602538461,"Y",-0.72938168744377,-0.294903042280421,"160","RL","Norm","2Story",-0.152754520513513,0.362641429609531
2652,"1Fam","Stone",0.653600817043722,"Gd","Y",1.46035987681418,2.27148081629838,"Ex",1.64984257035386,"Y",-0.72938168744377,-0.701387254549797,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
2653,"1Fam","BrkFace",0.749670395787599,"Gd","Y",1.1589779045423,0.27175307028578,"Gd",1.87530936496243,"Y",-0.72938168744377,-0.701387254549797,"20","RL","Norm","1Story",-1.07410808201034,-0.962459436437746
2654,"1Fam","Stone",0.602740451826376,"Gd","Y",1.46538290968537,0.523006195943387,"Gd",1.84770118603076,"Y",-0.72938168744377,-0.0771436428503983,"20","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2655,"1Fam","BrkFace",2.64845736390186,"Ex","Y",1.78685701344204,0.786616032698909,"Ex",2.81858881179418,"Y",2.04176652444868,0.111581169988955,"20","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
2656,"1Fam","BrkFace",2.40545784119677,"Gd","Y",-0.0992918296927932,1.48271075788146,"Ex",0.90902310235429,"Y",0.42917745199149,0.677755608507014,"60","RL","Norm","2Story",-1.10701356634952,-1.05710949829827
2657,"1Fam","BrkFace",1.61429660448249,"Ex","Y",1.17655851959149,1.24587379517142,"Ex",0.223419992218041,"Y",0.789270157491639,0.518065382258331,"60","RL","Norm","2Story",-1.10701356634952,-1.05710949829827
2658,"1Fam","None",-0.561396796481775,"Gd","Y",0.131767682382313,1.57950499481513,"Ex",0.47189360260299,"Y",1.17284716987223,1.36006839338775,"60","RL","Norm","2Story",-1.10701356634952,-1.05710949829827
2659,"1Fam","None",-0.561396796481775,"Gd","Y",-0.257517365135529,1.85959044636787,"Gd",0.918225828664843,"Y",0.648364316208972,0.227719516351634,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
2660,"1Fam","BrkFace",0.241066743614135,"Gd","Y",0.973125688307973,1.79574743902864,"Ex",1.43357850205585,"Y",0.209990587774009,-0.207799282508412,"60","RL","Norm","2Story",-1.10701356634952,-1.05710949829827
2661,"1Fam","BrkFace",1.86859843056922,"Ex","Y",1.59598176433652,0.630097692125318,"Gd",2.08237070694988,"Y",0.867551180426454,0.0099601169216108,"20","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2662,"1Fam","BrkFace",3.24747944312839,"Ex","Y",1.56584356710933,0.605384269929488,"Ex",1.58082212302471,"Y",0.397865042817564,0.285788689532973,"20","RL","Norm","1Story",-1.07410808201034,-1.00978446736801
2663,"1Fam","BrkFace",0.0715321928896469,"Gd","Y",0.676766748907293,0.881350817782925,"Gd",1.25872670215533,"Y",0.58573949786112,1.14230899395773,"60","RL","Norm","2Story",-1.07410808201034,-0.962459436437746
2664,"TwnhsE","BrkFace",1.00962337356515,"Ex","Y",1.02586753345555,0.162602122254196,"Ex",0.38446770265273,"Y",0.804926362078602,0.111581169988955,"120","RL","Norm","1Story",-1.10701356634952,-1.00978446736801
2665,"TwnhsE","BrkFace",2.36589977936105,"Gd","Y",1.32976102216303,0.411795796062151,"Ex",1.96273526491269,"Y",1.35289352262231,0.750342074983689,"20","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2666,"TwnhsE","BrkFace",2.67106197066513,"Ex","Y",1.27953069345105,0.3706067590691,"Gd",0.47189360260299,"Y",1.05542563547001,0.387409742600317,"120","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2667,"1Fam","None",-0.561396796481775,"Gd","Y",-1.0762717231408,-0.0618781293579285,"Gd",-0.379358581123225,"Y",-0.72938168744377,-0.352972215461761,"60","RL","RRAn","2Story",-1.10701356634952,-1.05710949829827
2668,"1Fam","None",-0.561396796481775,"Gd","Y",-1.05115655878481,0.0122621372295622,"Gd",-0.149290423359383,"Y",-0.72938168744377,-0.236833869099082,"60","RL","RRAn","2Story",-1.13991905068869,-1.05710949829827
2669,"1Fam","None",-0.561396796481775,"Gd","Y",0.425615105347395,-0.329606869812756,"Gd",-0.209108144377982,"Y",0.0534285419043788,-0.701387254549797,"20","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2670,"1Fam","BrkFace",0.772275002550864,"Gd","Y",-0.262540398006727,1.82663921677343,"Gd",0.73417130245377,"Y",0.209990587774009,-0.0335917629643938,"60","RL","Norm","2Story",-1.07410808201034,-1.00978446736801
2671,"1Fam","None",-0.561396796481775,"Gd","Y",-1.05115655878481,0.0122621372295622,"Gd",-0.149290423359383,"Y",0.0534285419043788,-0.236833869099082,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
2672,"TwnhsE","BrkFace",-0.482280672810347,"Gd","Y",0.521052729900156,-0.25134769952596,"Gd",-0.163094512825213,"Y",0.0534285419043788,-0.46911056182444,"120","RL","Norm","1Story",-1.13991905068869,-1.05710949829827
2673,"TwnhsE","BrkFace",-0.335350728849124,"Gd","Y",0.890245645933207,0.05139172237296,"Gd",-0.34254767588101,"Y",0.288271610708823,-0.265868455689752,"120","RL","Norm","1Story",-1.008297113332,-0.867809374577226
2674,"TwnhsE","BrkFace",-0.459676066047082,"Gd","Y",0.983171754050369,0.127591440810103,"Gd",-0.388561307433778,"Y",0.390036940524083,-0.4110413886431,"120","RM","Norm","1Story",-1.07410808201034,-0.962459436437746
2675,"TwnhsE","BrkFace",-0.482280672810347,"Gd","Y",-0.0365039188028186,-0.708546010148819,"Gd",-0.149290423359383,"Y",-0.0248524810304361,-0.701387254549797,"120","RL","Norm","1Story",-1.10701356634952,-1.05710949829827
2676,"1Fam","None",-0.561396796481775,"Gd","Y",-0.77488975086892,0.230564033292729,"Gd",-0.181499965446321,"Y",0.0534285419043788,-0.00455717637372405,"60","RL","Norm","2Story",-1.07410808201034,-1.00978446736801
2677,"1Fam","None",-0.561396796481775,"TA","Y",-0.373047121173082,0.829864521541612,"TA",-0.190702691756874,"Y",-0.72938168744377,-0.701387254549797,"60","RL","Norm","2Story",-0.942486144653653,-0.773159312716706
2678,"1Fam","None",-0.561396796481775,"Gd","Y",-0.187194904938758,1.72160717244115,"Gd",0.665150855124617,"Y",2.40185922994883,-0.0481090562597286,"60","RL","Norm","2Story",-1.13991905068869,-1.05710949829827
2679,"1Fam","BrkFace",0.806181912695762,"Gd","Y",-0.194729454245555,1.00903683246138,"Gd",1.89831618073881,"Y",0.914519794187342,-0.251351162394417,"60","RL","Norm","2Story",-0.876675175975308,-0.678509250856187
2680,"1Fam","BrkFace",1.25827404796106,"Gd","Y",0.121721616639917,1.54037540967173,"Gd",1.35995669157142,"Y",-0.72938168744377,0.0244774102169457,"60","RL","Norm","2Story",-0.942486144653653,-0.773159312716706
2681,"1Fam","BrkFace",4.39466323636409,"Gd","Y",0.963079622565577,2.81929500830595,"Ex",1.38756487050308,"Y",1.20415957904616,0.09706387669362,"60","RL","Norm","2Story",-0.942486144653653,-0.773159312716706
2682,"1Fam","BrkFace",1.68211042477228,"Gd","Y",0.505983631286562,2.55362571970077,"Gd",1.16209807589452,"Y",1.67384571665505,1.75203531236179,"60","RL","Norm","2Story",-0.77795872295779,-0.536534158065407
2683,"1Fam","BrkFace",3.60915315134063,"Gd","Y",1.95010558175598,4.14764145133182,"Ex",2.23881705422929,"Y",6.08106730788512,0.547099968849001,"60","RL","Norm","2Story",-0.712147754279445,-0.489209127135147
2684,"1Fam","BrkFace",2.26983020061718,"Gd","Y",0.372873260199816,2.07583289058139,"Gd",1.52100440200611,"Y",0.836238771252528,0.677755608507014,"60","RL","Norm","2Story",-0.745053238618618,-0.536534158065407
2685,"1Fam","BrkFace",1.81208691366106,"Gd","Y",1.02586753345555,2.7039657047254,"Gd",1.0654694496337,"Y",2.65235850334023,1.27296463361574,"60","RL","Norm","2Story",-0.712147754279445,-0.441884096204887
2686,"1Fam","Stone",0.523624328154948,"Gd","Y",-0.101803346128392,0.984323410265551,"Gd",1.3231457863292,"Y",0.836238771252528,0.314823276123643,"60","RL","RRAn","2Story",-1.10701356634952,-1.05710949829827
2687,"1Fam","None",-0.561396796481775,"Gd","Y",1.28957675919345,0.378844566467711,"Gd",2.09617479641571,"Y",-0.72938168744377,2.78276313633057,"20","RL","RRAn","1Story",-1.13991905068869,-1.05710949829827
2688,"1Fam","BrkFace",-0.222327695032799,"Gd","Y",0.872665030884014,0.0369755594253924,"Gd",0.172804997509996,"Y",0.397865042817564,-0.701387254549797,"20","RL","Feedr","1Story",-1.13991905068869,-1.05710949829827
